"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1193.conditionType";"session.node-5159.DPorder";"session.node-5373.conditionType";"session.node-6817.DPorder";"trial.id";"trial.index";"trial.name";"trial.DP_block1.durationTime";"trial.DP_block1.endTime";"trial.DP_block1.outcome";"trial.DP_block1.probeLoc";"trial.DP_block1.response";"trial.DP_block1.result";"trial.DP_block1.RT";"trial.DP_block1.startTime";"trial.DP_block1.stimDuration";"trial.DP_block1.wordLeft";"trial.DP_block1.wordRight";"trial.DP_block2.durationTime";"trial.DP_block2.endTime";"trial.DP_block2.outcome";"trial.DP_block2.probeLoc";"trial.DP_block2.response";"trial.DP_block2.result";"trial.DP_block2.RT";"trial.DP_block2.startTime";"trial.DP_block2.stimDuration";"trial.DP_block2.wordLeft";"trial.DP_block2.wordRight";"trial.DP_block3.durationTime";"trial.DP_block3.endTime";"trial.DP_block3.outcome";"trial.DP_block3.probeLoc";"trial.DP_block3.response";"trial.DP_block3.result";"trial.DP_block3.RT";"trial.DP_block3.startTime";"trial.DP_block3.stimDuration";"trial.DP_block3.wordLeft";"trial.DP_block3.wordRight";"trial.DP_block4.durationTime";"trial.DP_block4.endTime";"trial.DP_block4.outcome";"trial.DP_block4.probeLoc";"trial.DP_block4.response";"trial.DP_block4.result";"trial.DP_block4.RT";"trial.DP_block4.startTime";"trial.DP_block4.stimDuration";"trial.DP_block4.wordLeft";"trial.DP_block4.wordRight";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"470";"469";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-13 12:50:43.442";"FINISHED";"1";"LEFT";"success";"390";"2014-02-13 12:50:41.441";"100";"NF17";"F17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"471";"470";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:50:46.563";"FINISHED";"2";"RIGHT";"success";"333";"2014-02-13 12:50:44.561";"100";"NF10";"F10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"472";"471";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:50:49.684";"FINISHED";"1";"LEFT";"success";"332";"2014-02-13 12:50:47.683";"100";"F8";"NF8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"473";"472";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-13 12:50:52.803";"FINISHED";"1";"LEFT";"success";"428";"2014-02-13 12:50:50.802";"100";"NF13";"F13";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"474";"473";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-13 12:50:55.922";"FINISHED";"1";"LEFT";"success";"501";"2014-02-13 12:50:53.922";"100";"F10";"NF10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"475";"474";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:50:59.043";"FINISHED";"1";"LEFT";"success";"373";"2014-02-13 12:50:57.041";"100";"F7";"NF7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"476";"475";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:02.175";"FINISHED";"2";"RIGHT";"success";"433";"2014-02-13 12:51:00.174";"100";"NF15";"F15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"477";"476";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-13 12:51:05.293";"FINISHED";"2";"RIGHT";"success";"401";"2014-02-13 12:51:03.293";"100";"F5";"NF5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"478";"477";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:08.412";"FINISHED";"2";"RIGHT";"success";"410";"2014-02-13 12:51:06.411";"100";"F10";"NF10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"479";"478";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:11.533";"FINISHED";"1";"LEFT";"success";"346";"2014-02-13 12:51:09.532";"100";"NF8";"F8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"480";"479";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:14.654";"FINISHED";"1";"RIGHT";"failure";"201";"2014-02-13 12:51:12.653";"100";"NF5";"F5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"481";"480";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-13 12:51:17.775";"FINISHED";"2";"RIGHT";"success";"399";"2014-02-13 12:51:15.775";"100";"F1";"NF1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"482";"481";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:20.902";"FINISHED";"1";"LEFT";"success";"409";"2014-02-13 12:51:18.900";"100";"F4";"NF4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"483";"482";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:24.022";"FINISHED";"2";"RIGHT";"success";"393";"2014-02-13 12:51:22.021";"100";"NF2";"F2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"484";"483";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:27.143";"FINISHED";"2";"RIGHT";"success";"432";"2014-02-13 12:51:25.142";"100";"NF9";"F9";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"485";"484";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:30.263";"FINISHED";"1";"LEFT";"success";"312";"2014-02-13 12:51:28.261";"100";"F12";"NF12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"486";"485";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:33.380";"FINISHED";"2";"RIGHT";"success";"370";"2014-02-13 12:51:31.379";"100";"F14";"NF14";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"487";"486";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:36.501";"FINISHED";"1";"LEFT";"success";"330";"2014-02-13 12:51:34.500";"100";"F3";"NF3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"488";"487";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:39.620";"FINISHED";"2";"RIGHT";"success";"411";"2014-02-13 12:51:37.619";"100";"F3";"NF3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"489";"488";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:42.746";"FINISHED";"2";"RIGHT";"success";"508";"2014-02-13 12:51:40.745";"100";"F16";"NF16";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"490";"489";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:45.865";"FINISHED";"2";"RIGHT";"success";"373";"2014-02-13 12:51:43.864";"100";"NF13";"F13";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"491";"490";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:48.986";"FINISHED";"1";"LEFT";"success";"388";"2014-02-13 12:51:46.985";"100";"NF11";"F11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"492";"491";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:52.106";"FINISHED";"1";"LEFT";"success";"333";"2014-02-13 12:51:50.104";"100";"NF15";"F15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"493";"492";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:55.227";"FINISHED";"1";"LEFT";"success";"380";"2014-02-13 12:51:53.225";"100";"F6";"NF6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"494";"493";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:51:58.349";"FINISHED";"1";"LEFT";"success";"321";"2014-02-13 12:51:56.347";"100";"NF2";"F2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"495";"494";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2000";"2014-02-13 12:52:01.469";"FINISHED";"2";"RIGHT";"success";"400";"2014-02-13 12:51:59.468";"100";"F12";"NF12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"496";"495";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:52:04.589";"FINISHED";"1";"LEFT";"success";"288";"2014-02-13 12:52:02.588";"100";"F5";"NF5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"497";"496";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:52:07.710";"FINISHED";"2";"RIGHT";"success";"335";"2014-02-13 12:52:05.709";"100";"NF16";"F16";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"498";"497";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:52:10.831";"FINISHED";"2";"RIGHT";"success";"391";"2014-02-13 12:52:08.830";"100";"NF4";"F4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"499";"498";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:52:13.951";"FINISHED";"2";"RIGHT";"success";"414";"2014-02-13 12:52:11.950";"100";"NF17";"F17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_GH";"1994";;"Mac OS X";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"2";"2";"2014-02-13 12:24:32.520";"2014-02-13 12:58:19.565";"1";"0";"3";;;"500";"499";"module.DP_Block3.exec-5474.DP_block3";;;;;;;;;;;;;;;;;;;;;;;"2001";"2014-02-13 12:52:17.072";"FINISHED";"1";"LEFT";"success";"397";"2014-02-13 12:52:15.071";"100";"NF1";"F1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
