"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3340.DPorder";"session.node-9946.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"131";"130";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:49.993";"9";"0";"FINISHED";"LEFT";"success";"277";"0";"2014-02-13 16:50:48.743";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"132";"131";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:52.530";"26";"0";"FINISHED";"LEFT";"success";"284";"0";"2014-02-13 16:50:51.280";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"133";"132";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:55.066";"2";"0";"FINISHED";"LEFT";"success";"301";"0";"2014-02-13 16:50:53.816";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"134";"133";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:57.603";"30";"1";"FINISHED";"RIGHT";"success";"301";"0";"2014-02-13 16:50:56.353";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"135";"134";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:00.138";"7";"1";"FINISHED";"RIGHT";"success";"328";"0";"2014-02-13 16:50:58.887";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"136";"135";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:02.670";"0";"1";"FINISHED";"RIGHT";"success";"346";"0";"2014-02-13 16:51:01.420";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"137";"136";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:05.202";"6";"1";"FINISHED";"RIGHT";"success";"287";"0";"2014-02-13 16:51:03.952";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"138";"137";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:07.737";"21";"1";"FINISHED";"RIGHT";"success";"303";"0";"2014-02-13 16:51:06.487";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"139";"138";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:10.273";"22";"0";"FINISHED";"LEFT";"success";"298";"0";"2014-02-13 16:51:09.023";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"140";"139";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:12.805";"12";"1";"FINISHED";"RIGHT";"success";"305";"0";"2014-02-13 16:51:11.555";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"141";"140";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:15.336";"25";"1";"FINISHED";"RIGHT";"success";"327";"0";"2014-02-13 16:51:14.086";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"142";"141";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:17.871";"10";"1";"FINISHED";"RIGHT";"success";"281";"0";"2014-02-13 16:51:16.620";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"143";"142";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:20.404";"5";"1";"FINISHED";"RIGHT";"success";"279";"0";"2014-02-13 16:51:19.154";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"144";"143";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:22.935";"32";"1";"FINISHED";"RIGHT";"success";"322";"0";"2014-02-13 16:51:21.685";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"145";"144";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:25.466";"34";"1";"FINISHED";"RIGHT";"success";"264";"0";"2014-02-13 16:51:24.216";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"146";"145";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:27.999";"13";"1";"FINISHED";"RIGHT";"success";"322";"0";"2014-02-13 16:51:26.749";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"147";"146";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:30.529";"1";"1";"FINISHED";"RIGHT";"success";"254";"0";"2014-02-13 16:51:29.279";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"148";"147";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:33.055";"27";"0";"FINISHED";"LEFT";"success";"306";"0";"2014-02-13 16:51:31.805";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"149";"148";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:35.588";"33";"1";"FINISHED";"RIGHT";"success";"254";"0";"2014-02-13 16:51:34.337";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"150";"149";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:38.118";"15";"0";"FINISHED";"LEFT";"success";"295";"0";"2014-02-13 16:51:36.868";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"151";"150";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:40.649";"31";"1";"FINISHED";"RIGHT";"success";"243";"0";"2014-02-13 16:51:39.399";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"152";"151";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:43.180";"8";"1";"FINISHED";"RIGHT";"success";"280";"0";"2014-02-13 16:51:41.930";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"153";"152";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-02-13 16:51:45.711";"20";"1";"FINISHED";"RIGHT";"success";"280";"0";"2014-02-13 16:51:44.460";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"154";"153";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:48.244";"4";"1";"FINISHED";"RIGHT";"success";"271";"0";"2014-02-13 16:51:46.994";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"155";"154";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:50.776";"16";"1";"FINISHED";"RIGHT";"success";"266";"0";"2014-02-13 16:51:49.526";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"156";"155";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:51:53.308";"29";"0";"FINISHED";"LEFT";"success";"285";"0";"2014-02-13 16:51:52.057";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"157";"156";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:55.840";"14";"0";"FINISHED";"LEFT";"success";"279";"0";"2014-02-13 16:51:54.590";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"158";"157";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:51:58.371";"18";"0";"FINISHED";"LEFT";"success";"254";"0";"2014-02-13 16:51:57.120";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"159";"158";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:52:00.900";"3";"1";"FINISHED";"RIGHT";"success";"222";"0";"2014-02-13 16:51:59.650";"1";;;;;;;;;;;;;;;;;;;;;
