"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3718.blockOrder";"session.node-3718.IATorder";"session.node-3718.keyOrder";"session.node-6928.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"392";"391";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:25:40.449";"FINISHED";"PLEASANT";"success";"631";"2014-02-13 23:25:38.747";"IAT_PP.csv";"1";"A2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"393";"392";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:25:42.177";"FINISHED";"NEUTRAL";"success";"729";"2014-02-13 23:25:40.475";"IAT_PP.csv";"2";"average";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"394";"393";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:25:43.907";"FINISHED";"PLEASANT";"success";"915";"2014-02-13 23:25:42.205";"IAT_PP.csv";"1";"great";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"395";"394";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:25:45.639";"FINISHED";"PLEASANT";"success";"432";"2014-02-13 23:25:43.937";"IAT_PP.csv";"1";"A2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"396";"395";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:25:47.368";"FINISHED";"PLEASANT";"success";"594";"2014-02-13 23:25:45.666";"IAT_PP.csv";"1";"heavenly";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"397";"396";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:25:49.106";"FINISHED";"PLEASANT";"success";"537";"2014-02-13 23:25:47.404";"IAT_PP.csv";"1";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"398";"397";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:25:50.837";"FINISHED";"PLEASANT";"success";"408";"2014-02-13 23:25:49.135";"IAT_PP.csv";"1";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"399";"398";"module.IAT_Block1.exec-9681.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:25:52.565";"FINISHED";"PLEASANT";"success";"491";"2014-02-13 23:25:50.863";"IAT_PP.csv";"1";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"400";"399";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1705";"2014-02-13 23:26:02.530";"FINISHED";"PLEASANT";"success";"768";"2014-02-13 23:26:00.824";"IAT_PN.csv";"1";"great";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"401";"400";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:04.260";"FINISHED";"NEUTRAL";"success";"481";"2014-02-13 23:26:02.558";"IAT_PN.csv";"2";"A4";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"402";"401";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:05.989";"FINISHED";"NEUTRAL";"success";"674";"2014-02-13 23:26:04.287";"IAT_PN.csv";"2";"ordinary";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"403";"402";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:07.717";"FINISHED";"NEUTRAL";"success";"456";"2014-02-13 23:26:06.015";"IAT_PN.csv";"2";"general";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"404";"403";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:09.447";"FINISHED";"PLEASANT";"failure";"560";"2014-02-13 23:26:07.745";"IAT_PN.csv";"2";"A5";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"405";"404";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:11.177";"FINISHED";"PLEASANT";"success";"596";"2014-02-13 23:26:09.475";"IAT_PN.csv";"1";"great";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"406";"405";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:12.907";"FINISHED";"NEUTRAL";"success";"872";"2014-02-13 23:26:11.205";"IAT_PN.csv";"2";"general";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"407";"406";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:14.636";"FINISHED";"NEUTRAL";"success";"693";"2014-02-13 23:26:12.934";"IAT_PN.csv";"2";"A2";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"408";"407";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:16.366";"FINISHED";"NEUTRAL";"failure";"491";"2014-02-13 23:26:14.664";"IAT_PN.csv";"1";"great";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"409";"408";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:18.095";"FINISHED";"NEUTRAL";"success";"509";"2014-02-13 23:26:16.392";"IAT_PN.csv";"2";"average";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"410";"409";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:19.825";"FINISHED";"NEUTRAL";"success";"828";"2014-02-13 23:26:18.122";"IAT_PN.csv";"2";"A2";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"411";"410";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:21.553";"FINISHED";"PLEASANT";"success";"674";"2014-02-13 23:26:19.851";"IAT_PN.csv";"1";"delightful";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"412";"411";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:23.284";"FINISHED";"PLEASANT";"success";"610";"2014-02-13 23:26:21.582";"IAT_PN.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"413";"412";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:25.013";"FINISHED";"PLEASANT";"success";"228";"2014-02-13 23:26:23.310";"IAT_PN.csv";"1";"heavenly";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"414";"413";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:26.743";"FINISHED";"NEUTRAL";"success";"734";"2014-02-13 23:26:25.041";"IAT_PN.csv";"2";"A5";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"415";"414";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:28.473";"FINISHED";"PLEASANT";"success";"954";"2014-02-13 23:26:26.771";"IAT_PN.csv";"1";"tasty";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"416";"415";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:30.202";"FINISHED";"NEUTRAL";"success";"541";"2014-02-13 23:26:28.500";"IAT_PN.csv";"2";"A0";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"417";"416";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:31.931";"FINISHED";"NEUTRAL";"success";"834";"2014-02-13 23:26:30.229";"IAT_PN.csv";"2";"adequate";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"418";"417";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1710";"2014-02-13 23:26:34.031";"FINISHED";"PLEASANT";"success";"599";"2014-02-13 23:26:32.320";"IAT_PN.csv";"1";"delicious";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"419";"418";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1702";"2014-02-13 23:26:35.783";"FINISHED";"PLEASANT";"success";"559";"2014-02-13 23:26:34.080";"IAT_PN.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"420";"419";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:37.537";"FINISHED";"NEUTRAL";"success";"654";"2014-02-13 23:26:35.834";"IAT_PN.csv";"2";"adequate";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"421";"420";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:39.287";"FINISHED";"NEUTRAL";"success";"711";"2014-02-13 23:26:37.585";"IAT_PN.csv";"2";"ordinary";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"422";"421";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:41.037";"FINISHED";"PLEASANT";"success";"684";"2014-02-13 23:26:39.335";"IAT_PN.csv";"1";"tasty";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"423";"422";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:42.787";"FINISHED";"NEUTRAL";"success";"462";"2014-02-13 23:26:41.085";"IAT_PN.csv";"2";"A1";;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"424";"423";"module.IAT_Block2.exec-5936.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-02-13 23:26:44.531";"FINISHED";"NEUTRAL";"success";"885";"2014-02-13 23:26:42.829";"IAT_PN.csv";"2";"A5";;;;;;;;;;;;;;;;;;;;
