"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1820.blockOrder";"session.node-1820.IATorder";"session.node-1820.keyOrder";"session.node-2479.blockOrder";"session.node-2479.IATorder";"session.node-2479.keyOrder";"session.node-2832.conditionType";"session.node-3795.blockOrder";"session.node-3795.IATorder";"session.node-3795.keyOrder";"session.node-4206.conditionType";"session.node-4528.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"28";"27";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:25.371";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"442";"0";"2014-10-06 15:47:24.121";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"29";"28";"module.training_block1.exec-2171.GoNoGo1";"1243";"2014-10-06 15:47:27.891";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"306";"0";"2014-10-06 15:47:26.641";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"30";"29";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:30.411";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"330";"0";"2014-10-06 15:47:29.161";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"31";"30";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:32.931";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"427";"0";"2014-10-06 15:47:31.681";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"32";"31";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:47:35.531";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"518";"0";"2014-10-06 15:47:34.281";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"33";"32";"module.training_block1.exec-2171.GoNoGo1";"1243";"2014-10-06 15:47:38.051";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"434";"0";"2014-10-06 15:47:36.801";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"34";"33";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:40.571";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"642";"0";"2014-10-06 15:47:39.321";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"35";"34";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:43.091";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"403";"0";"2014-10-06 15:47:41.841";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"36";"35";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:45.611";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"498";"0";"2014-10-06 15:47:44.361";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"37";"36";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:48.131";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"610";"0";"2014-10-06 15:47:46.881";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"38";"37";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:47:50.661";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"501";"0";"2014-10-06 15:47:49.411";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"39";"38";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:53.181";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"488";"0";"2014-10-06 15:47:51.931";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"40";"39";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:47:55.701";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"560";"0";"2014-10-06 15:47:54.451";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"41";"40";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:47:58.221";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"500";"0";"2014-10-06 15:47:56.971";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"42";"41";"module.training_block1.exec-2171.GoNoGo1";"1242";"2014-10-06 15:48:00.741";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"431";"0";"2014-10-06 15:47:59.491";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"43";"42";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:48:03.261";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"764";"0";"2014-10-06 15:48:02.011";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"44";"43";"module.training_block1.exec-2171.GoNoGo1";"1243";"2014-10-06 15:48:05.781";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"511";"0";"2014-10-06 15:48:04.531";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"45";"44";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:48:08.301";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"696";"0";"2014-10-06 15:48:07.051";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"46";"45";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:48:10.821";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"460";"0";"2014-10-06 15:48:09.571";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"47";"46";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:48:13.341";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"460";"0";"2014-10-06 15:48:12.091";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"48";"47";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:48:15.861";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"652";"0";"2014-10-06 15:48:14.611";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"49";"48";"module.training_block1.exec-2171.GoNoGo1";"1243";"2014-10-06 15:48:18.381";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"527";"0";"2014-10-06 15:48:17.131";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"50";"49";"module.training_block1.exec-2171.GoNoGo1";"1248";"2014-10-06 15:48:20.901";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"420";"0";"2014-10-06 15:48:19.651";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"51";"50";"module.training_block1.exec-2171.GoNoGo1";"1244";"2014-10-06 15:48:23.421";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"568";"0";"2014-10-06 15:48:22.171";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"52";"51";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:34.631";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"442";"0";"2014-10-06 15:48:33.381";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"53";"52";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:37.151";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"730";"0";"2014-10-06 15:48:35.901";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"54";"53";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:39.671";"NST_miss";"35";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-10-06 15:48:38.421";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"55";"54";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:42.191";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"514";"0";"2014-10-06 15:48:40.941";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"56";"55";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:44.711";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"722";"0";"2014-10-06 15:48:43.461";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"57";"56";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:47.231";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"706";"0";"2014-10-06 15:48:45.981";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"58";"57";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:49.751";"NST_miss";"17";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-10-06 15:48:48.501";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"59";"58";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:52.271";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"442";"0";"2014-10-06 15:48:51.021";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"60";"59";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:54.791";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"330";"0";"2014-10-06 15:48:53.541";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"abistocks";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-06 15:43:18.907";"2014-10-06 16:04:52.792";"1";;;;"1";"0";"0";;;;;;"0";"61";"60";"module.training_block2.exec-9305.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-06 15:48:57.301";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"340";"0";"2014-10-06 15:48:56.051";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
