"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4143.conditionType";"session.node-9122.blockOrder";"session.node-9122.IATorder";"session.node-9122.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"81";"80";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:23.731";"10";"1";"FINISHED";"RIGHT";"success";"495";"0";"2013-12-18 12:21:22.481";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"82";"81";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:26.250";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:21:25.000";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"83";"82";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:28.768";"19";"1";"FINISHED";"RIGHT";"success";"522";"0";"2013-12-18 12:21:27.518";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"84";"83";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:21:31.286";"13";"1";"FINISHED";"RIGHT";"success";"795";"0";"2013-12-18 12:21:30.036";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"85";"84";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:33.805";"4";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:21:32.555";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"86";"85";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:21:36.323";"32";"0";"FINISHED";"LEFT";"success";"638";"0";"2013-12-18 12:21:35.073";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"87";"86";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:38.841";"21";"1";"FINISHED";"RIGHT";"success";"480";"0";"2013-12-18 12:21:37.591";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"88";"87";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:21:54.471";"13";"1";"FINISHED";"RIGHT";"success";"362";"0";"2013-12-18 12:21:53.221";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"89";"88";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:21:56.989";"1";"1";"FINISHED";"RIGHT";"success";"372";"0";"2013-12-18 12:21:55.739";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"90";"89";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:21:59.506";"7";"0";"FINISHED";"LEFT";"failure";"711";"1";"2013-12-18 12:21:58.256";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"91";"90";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:02.023";"11";"1";"FINISHED";"RIGHT";"success";"530";"0";"2013-12-18 12:22:00.773";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"92";"91";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:04.541";"17";"0";"FINISHED";"LEFT";"success";"428";"0";"2013-12-18 12:22:03.291";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"93";"92";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:07.059";"29";"1";"FINISHED";"RIGHT";"failure";"390";"1";"2013-12-18 12:22:05.809";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"94";"93";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:09.578";"18";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:08.327";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"95";"94";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:12.094";"14";"1";"FINISHED";"RIGHT";"success";"458";"0";"2013-12-18 12:22:10.844";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"96";"95";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:14.612";"24";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:13.361";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"97";"96";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:17.134";"34";"0";"FINISHED";"LEFT";"success";"387";"0";"2013-12-18 12:22:15.884";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"98";"97";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:19.652";"27";"1";"FINISHED";"RIGHT";"success";"358";"0";"2013-12-18 12:22:18.402";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"99";"98";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:22.168";"19";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:20.918";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"100";"99";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:24.687";"2";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:23.436";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"101";"100";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:27.204";"10";"1";"FINISHED";"RIGHT";"success";"381";"0";"2013-12-18 12:22:25.954";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"102";"101";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:29.720";"9";"1";"FINISHED";"RIGHT";"success";"440";"0";"2013-12-18 12:22:28.470";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"103";"102";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:32.238";"25";"0";"FINISHED";"LEFT";"success";"428";"0";"2013-12-18 12:22:30.987";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"104";"103";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:34.760";"35";"1";"FINISHED";"RIGHT";"success";"433";"0";"2013-12-18 12:22:33.510";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"105";"104";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:37.277";"16";"0";"FINISHED";"LEFT";"success";"500";"0";"2013-12-18 12:22:36.027";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"106";"105";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:39.793";"4";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:38.543";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"107";"106";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:42.309";"33";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:41.059";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"108";"107";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:44.826";"28";"1";"FINISHED";"LEFT";"failure";"16";"0";"2013-12-18 12:22:43.575";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"109";"108";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:47.342";"23";"0";"FINISHED";"LEFT";"failure";"378";"1";"2013-12-18 12:22:46.092";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"110";"109";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:49.858";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:48.608";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"111";"110";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:52.375";"30";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:22:51.125";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"112";"111";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:22:54.892";"6";"1";"FINISHED";"RIGHT";"failure";"333";"1";"2013-12-18 12:22:53.642";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"113";"112";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:57.409";"15";"0";"FINISHED";"LEFT";"success";"424";"0";"2013-12-18 12:22:56.159";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"114";"113";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:22:59.924";"20";"1";"FINISHED";"RIGHT";"success";"468";"0";"2013-12-18 12:22:58.674";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"115";"114";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:23:02.441";"31";"1";"FINISHED";"RIGHT";"failure";"472";"1";"2013-12-18 12:23:01.190";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"116";"115";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:23:04.957";"12";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:23:03.707";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"117";"116";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:23:07.471";"21";"0";"FINISHED";"LEFT";"failure";"545";"1";"2013-12-18 12:23:06.221";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"118";"117";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:23:09.987";"3";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:23:08.737";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"119";"118";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:23:12.502";"5";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:23:11.252";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"120";"119";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:23:15.019";"26";"0";"FINISHED";"LEFT";"success";"677";"0";"2013-12-18 12:23:13.769";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"121";"120";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:23:17.535";"32";"1";"FINISHED";"RIGHT";"success";"482";"0";"2013-12-18 12:23:16.285";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"122";"121";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2013-12-18 12:23:20.050";"0";"0";"FINISHED";"LEFT";"failure";"366";"1";"2013-12-18 12:23:18.800";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"123";"122";"module.training_block3.exec-8371.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:23:22.568";"22";"1";"FINISHED";"RIGHT";"success";"369";"0";"2013-12-18 12:23:21.317";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"124";"123";"module.training_block4.exec-9661.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2013-12-18 12:23:38.295";"26";"1";"FINISHED";"RIGHT";"success";"434";"0";"2013-12-18 12:23:37.045";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
