"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2514.conditionType";"session.node-8108.blockOrder";"session.node-8108.IATorder";"session.node-8108.keyOrder";"session.node-9503.conditionType";"session.node-9732.blockOrder";"session.node-9732.IATorder";"session.node-9732.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"122";"121";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:07.460";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"292";"0";"2014-10-01 10:53:06.210";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"123";"122";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:09.960";"ST_failedStop";"30";"0";"FINISHED";"LEFT";"failure";"280";"1";"2014-10-01 10:53:08.710";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"124";"123";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:20.585";"ST_failedStop";"23";"1";"FINISHED";"LEFT";"failure";"230";"1";"2014-10-01 10:53:19.335";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"125";"124";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:23.085";"ST_failedStop";"7";"0";"FINISHED";"LEFT";"failure";"506";"1";"2014-10-01 10:53:21.835";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"126";"125";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:25.585";"ST_failedStop";"2";"0";"FINISHED";"LEFT";"failure";"358";"1";"2014-10-01 10:53:24.335";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"127";"126";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:28.085";"ST_failedStop";"5";"1";"FINISHED";"RIGHT";"failure";"290";"1";"2014-10-01 10:53:26.835";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"128";"127";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:30.585";"ST_failedStop";"20";"0";"FINISHED";"LEFT";"failure";"286";"1";"2014-10-01 10:53:29.335";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"129";"128";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:33.085";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"426";"0";"2014-10-01 10:53:31.835";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"130";"129";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:35.585";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"534";"0";"2014-10-01 10:53:34.335";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"131";"130";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:38.085";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"322";"0";"2014-10-01 10:53:36.835";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"132";"131";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:40.585";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"334";"0";"2014-10-01 10:53:39.335";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"133";"132";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:43.085";"ST_failedStop";"24";"0";"FINISHED";"RIGHT";"failure";"754";"1";"2014-10-01 10:53:41.835";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"134";"133";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:45.585";"NST_miss";"12";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-10-01 10:53:44.335";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"135";"134";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:48.085";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"282";"0";"2014-10-01 10:53:46.835";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"136";"135";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:50.585";"ST_failedStop";"26";"0";"FINISHED";"LEFT";"failure";"302";"1";"2014-10-01 10:53:49.335";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"137";"136";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:53.101";"ST_failedStop";"8";"1";"FINISHED";"RIGHT";"failure";"338";"1";"2014-10-01 10:53:51.851";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"138";"137";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:55.601";"ST_failedStop";"34";"1";"FINISHED";"RIGHT";"failure";"310";"1";"2014-10-01 10:53:54.351";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"139";"138";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:58.101";"ST_failedStop";"0";"0";"FINISHED";"LEFT";"failure";"290";"1";"2014-10-01 10:53:56.851";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"140";"139";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:00.601";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"374";"0";"2014-10-01 10:53:59.351";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"141";"140";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:03.101";"ST_failedStop";"6";"1";"FINISHED";"RIGHT";"failure";"353";"1";"2014-10-01 10:54:01.851";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"142";"141";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:05.617";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"270";"0";"2014-10-01 10:54:04.367";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"143";"142";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:08.117";"ST_failedStop";"21";"0";"FINISHED";"LEFT";"failure";"378";"1";"2014-10-01 10:54:06.867";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"144";"143";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:10.617";"ST_failedStop";"35";"0";"FINISHED";"LEFT";"failure";"390";"1";"2014-10-01 10:54:09.367";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"145";"144";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:13.117";"ST_failedStop";"3";"1";"FINISHED";"RIGHT";"failure";"329";"1";"2014-10-01 10:54:11.867";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"146";"145";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:15.632";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"350";"0";"2014-10-01 10:54:14.382";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"147";"146";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:18.132";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"298";"0";"2014-10-01 10:54:16.882";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"148";"147";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:20.632";"ST_failedStop";"22";"1";"FINISHED";"RIGHT";"failure";"550";"1";"2014-10-01 10:54:19.382";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"149";"148";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:23.132";"ST_failedStop";"18";"0";"FINISHED";"LEFT";"failure";"401";"1";"2014-10-01 10:54:21.882";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"150";"149";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:25.632";"ST_failedStop";"4";"1";"FINISHED";"RIGHT";"failure";"405";"1";"2014-10-01 10:54:24.382";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"151";"150";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:28.132";"ST_failedStop";"1";"1";"FINISHED";"RIGHT";"failure";"529";"1";"2014-10-01 10:54:26.882";"1";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"152";"151";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:30.632";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"1013";"0";"2014-10-01 10:54:29.382";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"153";"152";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2014-10-01 10:54:33.132";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"573";"0";"2014-10-01 10:54:31.882";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"154";"153";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:35.632";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"445";"0";"2014-10-01 10:54:34.382";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"155";"154";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:38.132";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"369";"0";"2014-10-01 10:54:36.882";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"156";"155";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:40.632";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"285";"0";"2014-10-01 10:54:39.382";"3";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"157";"156";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:43.132";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"305";"0";"2014-10-01 10:54:41.882";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"158";"157";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:45.632";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"613";"0";"2014-10-01 10:54:44.382";"2";;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"159";"158";"module.training_block4.exec-7044.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:54:48.132";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"1240";"0";"2014-10-01 10:54:46.882";"3";;;;;;;;;;;;;;;;;;;;;
