"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4530.DevalQorder";"session.node-5357.conditionType";"session.node-6190.DevalQorder";"session.node-9235.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"124";"123";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:33.691";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"342";"0";"2014-10-16 11:10:32.427";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"125";"124";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:10:36.233";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"360";"0";"2014-10-16 11:10:34.970";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"126";"125";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:10:38.776";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"385";"0";"2014-10-16 11:10:37.513";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"127";"126";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:41.319";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"298";"0";"2014-10-16 11:10:40.055";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"128";"127";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:43.862";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"307";"0";"2014-10-16 11:10:42.598";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"129";"128";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:10:46.405";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"356";"0";"2014-10-16 11:10:45.141";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"130";"129";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:48.947";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"437";"0";"2014-10-16 11:10:47.684";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"131";"130";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:51.490";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"351";"0";"2014-10-16 11:10:50.227";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"132";"131";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:10:54.033";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"368";"0";"2014-10-16 11:10:52.769";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"133";"132";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:56.576";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"353";"0";"2014-10-16 11:10:55.312";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"134";"133";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:59.119";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"338";"0";"2014-10-16 11:10:57.855";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"135";"134";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:01.646";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"323";"0";"2014-10-16 11:11:00.382";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"136";"135";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:04.189";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"372";"0";"2014-10-16 11:11:02.925";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"137";"136";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:06.731";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"317";"0";"2014-10-16 11:11:05.468";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"138";"137";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:09.259";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"574";"0";"2014-10-16 11:11:07.995";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"139";"138";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:11.801";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"327";"0";"2014-10-16 11:11:10.538";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"140";"139";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:14.329";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"384";"0";"2014-10-16 11:11:13.065";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"141";"140";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:16.871";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"369";"0";"2014-10-16 11:11:15.608";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"142";"141";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:19.414";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"418";"0";"2014-10-16 11:11:18.151";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"143";"142";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:21.957";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"516";"0";"2014-10-16 11:11:20.693";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"144";"143";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:24.500";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"485";"0";"2014-10-16 11:11:23.236";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"145";"144";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:27.027";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"389";"0";"2014-10-16 11:11:25.763";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"146";"145";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:29.570";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"447";"0";"2014-10-16 11:11:28.306";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"147";"146";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:32.128";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"384";"0";"2014-10-16 11:11:30.865";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"148";"147";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:34.671";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"481";"0";"2014-10-16 11:11:33.407";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"149";"148";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:37.214";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"459";"0";"2014-10-16 11:11:35.950";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"150";"149";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:39.757";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"476";"0";"2014-10-16 11:11:38.493";"1";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"151";"150";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:42.299";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"373";"0";"2014-10-16 11:11:41.036";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"152";"151";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:44.827";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"446";"0";"2014-10-16 11:11:43.563";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"153";"152";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:47.369";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"335";"0";"2014-10-16 11:11:46.106";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"154";"153";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:11:49.928";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"344";"0";"2014-10-16 11:11:48.664";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"155";"154";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:52.455";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"345";"0";"2014-10-16 11:11:51.191";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"156";"155";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:54.982";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"362";"0";"2014-10-16 11:11:53.719";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"157";"156";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:11:57.509";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"291";"0";"2014-10-16 11:11:56.246";"3";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"158";"157";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:12:00.037";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"340";"0";"2014-10-16 11:11:58.773";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"159";"158";"module.training_block4.exec-2443.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:12:02.595";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"341";"0";"2014-10-16 11:12:01.331";"2";;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"160";"159";"module.devaluation_practice.exec-7884.devalPractice";;;;;;;;;;;;"11810";"2014-10-16 11:12:34.575";"0";"7";"9";"8";"2857";"2326";"3578";"2014-10-16 11:12:22.766";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"161";"160";"module.devaluation_practice.exec-7884.devalPractice";;;;;;;;;;;;"8950";"2014-10-16 11:12:43.561";"1";"3";"3";"8";"1386";"2432";"2109";"2014-10-16 11:12:34.606";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"162";"161";"module.devaluation_practice.exec-7884.devalPractice";;;;;;;;;;;;"8204";"2014-10-16 11:12:51.782";"2";"2";"3";"7";"1410";"1265";"2499";"2014-10-16 11:12:43.576";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"163";"162";"module.devaluation_practice.exec-7884.devalPractice";;;;;;;;;;;;"7431";"2014-10-16 11:12:59.239";"3";"9";"9";"9";"1420";"1740";"1230";"2014-10-16 11:12:51.813";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"164";"163";"module.devaluation_block1.exec-1352.deval1";"8009";"2014-10-16 11:13:13.684";"4";"9";"9";"8";"1584";"1898";"1502";"2014-10-16 11:13:05.682";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"165";"164";"module.devaluation_block1.exec-1352.deval1";"8611";"2014-10-16 11:13:22.327";"9";"3";"4";"9";"2391";"1982";"1202";"2014-10-16 11:13:13.716";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"166";"165";"module.devaluation_block1.exec-1352.deval1";"7478";"2014-10-16 11:13:29.815";"0";"3";"7";"8";"1228";"1678";"1553";"2014-10-16 11:13:22.342";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
