"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2099.conditionType";"session.node-8478.DPorder";"trial.id";"trial.index";"trial.name";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"121";"120";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2015-02-12 19:46:46.593";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"269";"0";"2015-02-12 19:46:45.342";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"122";"121";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:49.134";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"225";"0";"2015-02-12 19:46:47.884";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"123";"122";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:51.678";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"286";"0";"2015-02-12 19:46:50.428";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"124";"123";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:47:43.876";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"311";"0";"2015-02-12 19:47:42.626";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"125";"124";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:47:46.424";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"228";"0";"2015-02-12 19:47:45.173";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"126";"125";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:47:48.973";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"286";"0";"2015-02-12 19:47:47.723";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"127";"126";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:47:51.510";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"275";"0";"2015-02-12 19:47:50.260";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"128";"127";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:47:54.050";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"272";"0";"2015-02-12 19:47:52.800";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"129";"128";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:47:56.595";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"264";"0";"2015-02-12 19:47:55.345";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"130";"129";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:47:59.139";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"264";"0";"2015-02-12 19:47:57.889";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"131";"130";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:01.682";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"319";"0";"2015-02-12 19:48:00.432";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"132";"131";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:04.219";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"270";"0";"2015-02-12 19:48:02.969";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"133";"132";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:06.759";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"304";"0";"2015-02-12 19:48:05.509";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"134";"133";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:09.296";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"828";"0";"2015-02-12 19:48:08.046";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"135";"134";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:11.831";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"348";"0";"2015-02-12 19:48:10.581";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"136";"135";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:14.367";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"422";"0";"2015-02-12 19:48:13.117";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"137";"136";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:16.912";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"296";"0";"2015-02-12 19:48:15.662";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"138";"137";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:19.455";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"277";"0";"2015-02-12 19:48:18.205";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"139";"138";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:21.992";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"259";"0";"2015-02-12 19:48:20.741";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"140";"139";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:24.530";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"237";"0";"2015-02-12 19:48:23.280";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"141";"140";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:27.068";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"293";"0";"2015-02-12 19:48:25.818";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"142";"141";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:29.603";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"303";"0";"2015-02-12 19:48:28.353";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"143";"142";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:32.148";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"286";"0";"2015-02-12 19:48:30.898";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"144";"143";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:34.692";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"305";"0";"2015-02-12 19:48:33.441";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"145";"144";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:37.236";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"385";"0";"2015-02-12 19:48:35.986";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"146";"145";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:39.791";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"258";"0";"2015-02-12 19:48:38.540";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"147";"146";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:42.329";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"430";"0";"2015-02-12 19:48:41.079";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"148";"147";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:44.865";"NST_miss";"11";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-12 19:48:43.615";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"149";"148";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:47.403";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"399";"0";"2015-02-12 19:48:46.153";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"150";"149";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:49.938";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"309";"0";"2015-02-12 19:48:48.688";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"151";"150";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:48:52.474";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"276";"0";"2015-02-12 19:48:51.224";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"152";"151";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:55.015";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"289";"0";"2015-02-12 19:48:53.765";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"153";"152";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:48:57.551";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"279";"0";"2015-02-12 19:48:56.300";"1";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"154";"153";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:49:00.088";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"372";"0";"2015-02-12 19:48:58.838";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"155";"154";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:49:02.637";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"258";"0";"2015-02-12 19:49:01.386";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"156";"155";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:49:05.174";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"391";"0";"2015-02-12 19:49:03.924";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"157";"156";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:49:07.715";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"309";"0";"2015-02-12 19:49:06.465";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"158";"157";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:49:10.254";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"402";"0";"2015-02-12 19:49:09.004";"3";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"159";"158";"module.training_block4.exec-3634.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:49:12.792";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"367";"0";"2015-02-12 19:49:11.542";"2";;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"160";"159";"module.DP_Practice.exec-2679.DP_practice";"3022";"2015-02-12 19:50:08.997";"FINISHED";"2";"RIGHT";"success";"1825";"2015-02-12 19:50:05.973";"250";"N18";"N17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"161";"160";"module.DP_Practice.exec-2679.DP_practice";"3007";"2015-02-12 19:50:12.346";"FINISHED";"1";"LEFT";"success";"1311";"2015-02-12 19:50:09.338";"250";"N11";"N12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"162";"161";"module.DP_Practice.exec-2679.DP_practice";"3006";"2015-02-12 19:50:15.651";"FINISHED";"1";"LEFT";"success";"434";"2015-02-12 19:50:12.644";"250";"N12";"N11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"163";"162";"module.DP_Practice.exec-2679.DP_practice";"3007";"2015-02-12 19:50:19.007";"FINISHED";"2";"RIGHT";"success";"469";"2015-02-12 19:50:15.999";"250";"N19";"N20";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"164";"163";"module.DP_Practice.exec-2679.DP_practice";"3008";"2015-02-12 19:50:22.360";"FINISHED";"2";"RIGHT";"success";"418";"2015-02-12 19:50:19.352";"250";"N14";"N13";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"165";"164";"module.DP_Practice.exec-2679.DP_practice";"3007";"2015-02-12 19:50:25.713";"FINISHED";"1";"LEFT";"success";"365";"2015-02-12 19:50:22.705";"250";"N5";"N6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
